schema_version	profile_id	source_checksum_sha256	joint_holdout_checksum_sha256	evaluator_family	artifact_family	node_class	validated_maximum_probes_per_node	joint_false_cut_count	joint_cut_candidate_count	joint_false_cut_rate_upper_bound	scheduler_domain_evidence	phase	search_mode	minimum_empties	maximum_empties	deep_depth	shallow_depth	exact_handoff_enabled	exact_handoff_threshold	minimum_exact_handoff_distance	maximum_exact_handoff_distance	regression_slope	intercept	residual_sigma	confidence_multiplier	minimum_shallow_score	maximum_shallow_score	minimum_beta	maximum_beta
3	pattern-v2-egaroucid-lv17-full-value-mpc-d7-v1	f3c13276b444eea82af0872a6cdf8625f5bd499482d1a6bd1965c05ea6f4fb5d	f95cf5c83f2c069ef5e0ba318868c3ccb81e4d2c5dbe4aa07526d0db71828d89	pattern-v2-endgame-lite	pattern-v2-egaroucid-lv17-full-value-v1	non_pv_scout_beta_only	2	3	1690	0.0052062515766756069	1:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;1:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;1:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;1:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;1:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;1:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;2:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;2:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;2:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;2:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;2:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:2:2:move:48:50:7:true:8:40:42:1400:0:119:0.031271680241939506;2:2:3:move:42:43:7:true:8:34:35:806:0:126:0.029585764482198452;2:2:3:move:44:46:7:true:8:36:38:1283:0:181:0.020782452406527159;2:2:4:move:37:39:7:true:8:29:31:1235:0:168:0.022354668349868056;2:2:4:move:40:41:7:true:8:32:33:800:0:103:0.035954758228648159;2:2:5:move:33:35:7:true:8:25:27:1518:1:246:0.022662722209979776;2:2:6:move:28:31:7:true:8:20:23:1595:0:181:0.020782452406527159;2:2:7:move:24:27:7:true:8:16:19:1914:1:137:0.040185756585739155;2:2:9:move:14:15:7:true:8:6:7:786:0:98:0.037719990121680612;2:2:9:move:16:18:7:true:8:8:10:1154:1:119:0.046067885433077785;2:2:10:move:10:11:7:true:8:2:3:954:0:113:0.032877532165951982;2:2:10:move:12:13:7:true:8:4:5:850:0:99:0.037353212067827393	7	move	24	27	7	3	true	8	16	19	0.89409368048399995	1.660547014384	7.2954980580109998	3	-72	87	-81	83
3	pattern-v2-egaroucid-lv17-full-value-mpc-d7-v1	f3c13276b444eea82af0872a6cdf8625f5bd499482d1a6bd1965c05ea6f4fb5d	f95cf5c83f2c069ef5e0ba318868c3ccb81e4d2c5dbe4aa07526d0db71828d89	pattern-v2-endgame-lite	pattern-v2-egaroucid-lv17-full-value-v1	non_pv_scout_beta_only	2	3	1690	0.0052062515766756069	1:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;1:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;1:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;1:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;1:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;1:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;2:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;2:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;2:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;2:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;2:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:2:2:move:48:50:7:true:8:40:42:1400:0:119:0.031271680241939506;2:2:3:move:42:43:7:true:8:34:35:806:0:126:0.029585764482198452;2:2:3:move:44:46:7:true:8:36:38:1283:0:181:0.020782452406527159;2:2:4:move:37:39:7:true:8:29:31:1235:0:168:0.022354668349868056;2:2:4:move:40:41:7:true:8:32:33:800:0:103:0.035954758228648159;2:2:5:move:33:35:7:true:8:25:27:1518:1:246:0.022662722209979776;2:2:6:move:28:31:7:true:8:20:23:1595:0:181:0.020782452406527159;2:2:7:move:24:27:7:true:8:16:19:1914:1:137:0.040185756585739155;2:2:9:move:14:15:7:true:8:6:7:786:0:98:0.037719990121680612;2:2:9:move:16:18:7:true:8:8:10:1154:1:119:0.046067885433077785;2:2:10:move:10:11:7:true:8:2:3:954:0:113:0.032877532165951982;2:2:10:move:12:13:7:true:8:4:5:850:0:99:0.037353212067827393	9	move	14	15	7	3	true	8	6	7	0.99384280552399995	-1.527576315358	4.2195199452830003	3	-64	62	-63	62
3	pattern-v2-egaroucid-lv17-full-value-mpc-d7-v1	f3c13276b444eea82af0872a6cdf8625f5bd499482d1a6bd1965c05ea6f4fb5d	f95cf5c83f2c069ef5e0ba318868c3ccb81e4d2c5dbe4aa07526d0db71828d89	pattern-v2-endgame-lite	pattern-v2-egaroucid-lv17-full-value-v1	non_pv_scout_beta_only	2	3	1690	0.0052062515766756069	1:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;1:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;1:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;1:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;1:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;1:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;2:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;2:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;2:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;2:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;2:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:2:2:move:48:50:7:true:8:40:42:1400:0:119:0.031271680241939506;2:2:3:move:42:43:7:true:8:34:35:806:0:126:0.029585764482198452;2:2:3:move:44:46:7:true:8:36:38:1283:0:181:0.020782452406527159;2:2:4:move:37:39:7:true:8:29:31:1235:0:168:0.022354668349868056;2:2:4:move:40:41:7:true:8:32:33:800:0:103:0.035954758228648159;2:2:5:move:33:35:7:true:8:25:27:1518:1:246:0.022662722209979776;2:2:6:move:28:31:7:true:8:20:23:1595:0:181:0.020782452406527159;2:2:7:move:24:27:7:true:8:16:19:1914:1:137:0.040185756585739155;2:2:9:move:14:15:7:true:8:6:7:786:0:98:0.037719990121680612;2:2:9:move:16:18:7:true:8:8:10:1154:1:119:0.046067885433077785;2:2:10:move:10:11:7:true:8:2:3:954:0:113:0.032877532165951982;2:2:10:move:12:13:7:true:8:4:5:850:0:99:0.037353212067827393	9	move	16	18	7	3	true	8	8	10	0.98969227767400003	0.036181353792	4.4794550354249996	3	-60	77	-67	65
3	pattern-v2-egaroucid-lv17-full-value-mpc-d7-v1	f3c13276b444eea82af0872a6cdf8625f5bd499482d1a6bd1965c05ea6f4fb5d	f95cf5c83f2c069ef5e0ba318868c3ccb81e4d2c5dbe4aa07526d0db71828d89	pattern-v2-endgame-lite	pattern-v2-egaroucid-lv17-full-value-v1	non_pv_scout_beta_only	2	3	1690	0.0052062515766756069	1:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;1:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;1:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;1:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;1:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;1:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;2:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;2:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;2:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;2:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;2:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:2:2:move:48:50:7:true:8:40:42:1400:0:119:0.031271680241939506;2:2:3:move:42:43:7:true:8:34:35:806:0:126:0.029585764482198452;2:2:3:move:44:46:7:true:8:36:38:1283:0:181:0.020782452406527159;2:2:4:move:37:39:7:true:8:29:31:1235:0:168:0.022354668349868056;2:2:4:move:40:41:7:true:8:32:33:800:0:103:0.035954758228648159;2:2:5:move:33:35:7:true:8:25:27:1518:1:246:0.022662722209979776;2:2:6:move:28:31:7:true:8:20:23:1595:0:181:0.020782452406527159;2:2:7:move:24:27:7:true:8:16:19:1914:1:137:0.040185756585739155;2:2:9:move:14:15:7:true:8:6:7:786:0:98:0.037719990121680612;2:2:9:move:16:18:7:true:8:8:10:1154:1:119:0.046067885433077785;2:2:10:move:10:11:7:true:8:2:3:954:0:113:0.032877532165951982;2:2:10:move:12:13:7:true:8:4:5:850:0:99:0.037353212067827393	10	move	10	11	7	3	true	8	2	3	1.038913481979	1.2964151062739999	4.4785875879860004	3	-64	62	-64	64
3	pattern-v2-egaroucid-lv17-full-value-mpc-d7-v1	f3c13276b444eea82af0872a6cdf8625f5bd499482d1a6bd1965c05ea6f4fb5d	f95cf5c83f2c069ef5e0ba318868c3ccb81e4d2c5dbe4aa07526d0db71828d89	pattern-v2-endgame-lite	pattern-v2-egaroucid-lv17-full-value-v1	non_pv_scout_beta_only	2	3	1690	0.0052062515766756069	1:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;1:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;1:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;1:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;1:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;1:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;2:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;2:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;2:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;2:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;2:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:2:2:move:48:50:7:true:8:40:42:1400:0:119:0.031271680241939506;2:2:3:move:42:43:7:true:8:34:35:806:0:126:0.029585764482198452;2:2:3:move:44:46:7:true:8:36:38:1283:0:181:0.020782452406527159;2:2:4:move:37:39:7:true:8:29:31:1235:0:168:0.022354668349868056;2:2:4:move:40:41:7:true:8:32:33:800:0:103:0.035954758228648159;2:2:5:move:33:35:7:true:8:25:27:1518:1:246:0.022662722209979776;2:2:6:move:28:31:7:true:8:20:23:1595:0:181:0.020782452406527159;2:2:7:move:24:27:7:true:8:16:19:1914:1:137:0.040185756585739155;2:2:9:move:14:15:7:true:8:6:7:786:0:98:0.037719990121680612;2:2:9:move:16:18:7:true:8:8:10:1154:1:119:0.046067885433077785;2:2:10:move:10:11:7:true:8:2:3:954:0:113:0.032877532165951982;2:2:10:move:12:13:7:true:8:4:5:850:0:99:0.037353212067827393	10	move	12	13	7	3	true	8	4	5	1.030694550592	-0.77116782520299998	4.9371571614540004	3	-54	64	-63	59
3	pattern-v2-egaroucid-lv17-full-value-mpc-d7-v1	f3c13276b444eea82af0872a6cdf8625f5bd499482d1a6bd1965c05ea6f4fb5d	f95cf5c83f2c069ef5e0ba318868c3ccb81e4d2c5dbe4aa07526d0db71828d89	pattern-v2-endgame-lite	pattern-v2-egaroucid-lv17-full-value-v1	non_pv_scout_beta_only	2	3	1690	0.0052062515766756069	1:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;1:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;1:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;1:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;1:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;1:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;2:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;2:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;2:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;2:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;2:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:2:2:move:48:50:7:true:8:40:42:1400:0:119:0.031271680241939506;2:2:3:move:42:43:7:true:8:34:35:806:0:126:0.029585764482198452;2:2:3:move:44:46:7:true:8:36:38:1283:0:181:0.020782452406527159;2:2:4:move:37:39:7:true:8:29:31:1235:0:168:0.022354668349868056;2:2:4:move:40:41:7:true:8:32:33:800:0:103:0.035954758228648159;2:2:5:move:33:35:7:true:8:25:27:1518:1:246:0.022662722209979776;2:2:6:move:28:31:7:true:8:20:23:1595:0:181:0.020782452406527159;2:2:7:move:24:27:7:true:8:16:19:1914:1:137:0.040185756585739155;2:2:9:move:14:15:7:true:8:6:7:786:0:98:0.037719990121680612;2:2:9:move:16:18:7:true:8:8:10:1154:1:119:0.046067885433077785;2:2:10:move:10:11:7:true:8:2:3:954:0:113:0.032877532165951982;2:2:10:move:12:13:7:true:8:4:5:850:0:99:0.037353212067827393	2	move	48	50	7	4	true	8	40	42	0.89621985060700005	4.2170181430209999	3.3085676024500001	3	-56	57	-47	55
3	pattern-v2-egaroucid-lv17-full-value-mpc-d7-v1	f3c13276b444eea82af0872a6cdf8625f5bd499482d1a6bd1965c05ea6f4fb5d	f95cf5c83f2c069ef5e0ba318868c3ccb81e4d2c5dbe4aa07526d0db71828d89	pattern-v2-endgame-lite	pattern-v2-egaroucid-lv17-full-value-v1	non_pv_scout_beta_only	2	3	1690	0.0052062515766756069	1:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;1:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;1:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;1:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;1:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;1:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;2:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;2:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;2:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;2:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;2:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:2:2:move:48:50:7:true:8:40:42:1400:0:119:0.031271680241939506;2:2:3:move:42:43:7:true:8:34:35:806:0:126:0.029585764482198452;2:2:3:move:44:46:7:true:8:36:38:1283:0:181:0.020782452406527159;2:2:4:move:37:39:7:true:8:29:31:1235:0:168:0.022354668349868056;2:2:4:move:40:41:7:true:8:32:33:800:0:103:0.035954758228648159;2:2:5:move:33:35:7:true:8:25:27:1518:1:246:0.022662722209979776;2:2:6:move:28:31:7:true:8:20:23:1595:0:181:0.020782452406527159;2:2:7:move:24:27:7:true:8:16:19:1914:1:137:0.040185756585739155;2:2:9:move:14:15:7:true:8:6:7:786:0:98:0.037719990121680612;2:2:9:move:16:18:7:true:8:8:10:1154:1:119:0.046067885433077785;2:2:10:move:10:11:7:true:8:2:3:954:0:113:0.032877532165951982;2:2:10:move:12:13:7:true:8:4:5:850:0:99:0.037353212067827393	3	move	42	43	7	4	true	8	34	35	0.97146505890099999	0.64008585445699995	3.2270958381239998	3	-62	64	-58	59
3	pattern-v2-egaroucid-lv17-full-value-mpc-d7-v1	f3c13276b444eea82af0872a6cdf8625f5bd499482d1a6bd1965c05ea6f4fb5d	f95cf5c83f2c069ef5e0ba318868c3ccb81e4d2c5dbe4aa07526d0db71828d89	pattern-v2-endgame-lite	pattern-v2-egaroucid-lv17-full-value-v1	non_pv_scout_beta_only	2	3	1690	0.0052062515766756069	1:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;1:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;1:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;1:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;1:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;1:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:1:3:move:42:43:7:true:8:34:35:806:0:106:0.034972758573472214;2:1:3:move:44:46:7:true:8:36:38:1283:0:131:0.028488707065994576;2:1:4:move:37:39:7:true:8:29:31:1235:0:117:0.031789245662733383;2:1:5:move:33:35:7:true:8:25:27:1518:1:204:0.027239517852051875;2:1:6:move:28:31:7:true:8:20:23:1595:0:162:0.023163440842904465;2:1:7:move:24:27:7:true:8:16:19:1914:0:115:0.032324231449313068;2:2:2:move:48:50:7:true:8:40:42:1400:0:119:0.031271680241939506;2:2:3:move:42:43:7:true:8:34:35:806:0:126:0.029585764482198452;2:2:3:move:44:46:7:true:8:36:38:1283:0:181:0.020782452406527159;2:2:4:move:37:39:7:true:8:29:31:1235:0:168:0.022354668349868056;2:2:4:move:40:41:7:true:8:32:33:800:0:103:0.035954758228648159;2:2:5:move:33:35:7:true:8:25:27:1518:1:246:0.022662722209979776;2:2:6:move:28:31:7:true:8:20:23:1595:0:181:0.020782452406527159;2:2:7:move:24:27:7:true:8:16:19:1914:1:137:0.040185756585739155;2:2:9:move:14:15:7:true:8:6:7:786:0:98:0.037719990121680612;2:2:9:move:16:18:7:true:8:8:10:1154:1:119:0.046067885433077785;2:2:10:move:10:11:7:true:8:2:3:954:0:113:0.032877532165951982;2:2:10:move:12:13:7:true:8:4:5:850:0:99:0.037353212067827393	3	move	44	46	7	4	true	8	36	38	0.99147123069300003	1.1969775209739999	3.6176264135329999	3	-62	58	-75	60
